Order_ID,Product_ID,Sales,Quantity,Discount,profit,customer_id,ship_mode,order_status,purchase_date,delivered_date
US-2017-161935,OFF-LA-10000443,17.712,6,0.2,-5.215,CC-12430,Standard Class,delivered,6/1/2018 19:28,6/13/2018 14:16
CA-2017-103520,OFF-BI-10003669,4.86,3,0.7,10.5504,KD-16345,First Class,delivered,9/18/2017 22:03,9/25/2017 22:34
CA-2016-160136,OFF-BI-10001628,6.258,2,0.7,24.8832,RA-19915,Standard Class,delivered,9/10/2017 17:19,9/18/2017 19:59
CA-2016-164490,OFF-AP-10002350,37.68,2,0,9.3228,CC-12430,Second Class,delivered,2/3/2018 12:22,2/20/2018 21:58
CA-2014-113320,OFF-PA-10004100,51.84,8,0,2.592,GP-14740,Second Class,delivered,7/20/2018 10:22,7/25/2018 17:32
CA-2017-101574,FUR-FU-10000794,27.42,3,0,635.495,CS-12130,Standard Class,delivered,1/17/2017 14:57,1/24/2017 15:14
US-2017-106145,OFF-BI-10002012,5.4,3,0,58.9192,SC-20695,Same Day,delivered,11/21/2017 20:27,12/4/2017 23:59
US-2014-119137,OFF-BI-10003527,1270.99,1,0,4.0687,AS-10285,Standard Class,delivered,3/6/2017 21:15,3/28/2017 13:20
CA-2015-111234,OFF-EN-10004483,125.36,8,0,7.2696,AG-10765,Standard Class,delivered,11/14/2017 18:25,12/8/2017 0:18
CA-2016-145177,OFF-ST-10003722,14.03,1,0,0.7348,RH-19495,Standard Class,delivered,7/25/2018 1:00,7/28/2018 13:53
CA-2015-144288,OFF-SU-10002557,27.96,2,0,-2.544,JF-15355,Standard Class,delivered,10/25/2017 20:24,11/1/2017 14:35
CA-2016-123414,OFF-AR-10002257,5.344,2,0.2,-67.617,CC-12430,Standard Class,delivered,9/10/2017 12:40,9/18/2017 20:15
CA-2016-116764,OFF-BI-10000756,1.696,2,0.8,-13.167,,,,,
CA-2016-153346,OFF-AP-10004136,24.588,3,0.8,57.6,CS-11950,First Class,delivered,7/18/2018 21:56,7/24/2018 18:32
CA-2017-164364,OFF-BI-10002194,7.98,5,0.8,9.1845,KB-16600,Standard Class,delivered,1/15/2018 9:31,1/26/2018 18:04
CA-2017-139311,TEC-AC-10000892,288,4,0.2,5.196,AR-10825,First Class,delivered,6/8/2018 22:27,6/15/2018 1:06
US-2014-164616,TEC-PH-10001870,146.952,3,0.2,94.2784,MA-17560,Second Class,delivered,9/28/2017 19:48,10/9/2017 19:59
US-2017-165358,FUR-CH-10002304,83.136,4,0.2,23.235,CC-12550,Standard Class,shipped,4/20/2017 12:45,
CA-2015-122287,OFF-AP-10002534,942.784,4,0.2,6.72,BM-11650,Standard Class,delivered,4/29/2018 11:44,5/16/2018 20:33
CA-2015-136378,OFF-PA-10001125,74.352,3,0.2,3.8136,JR-16210,Standard Class,delivered,1/23/2018 20:14,2/5/2018 12:15
CA-2017-140949,OFF-AP-10000804,26.88,6,0,0.3094,LF-17185,Second Class,delivered,12/31/2017 16:37,1/25/2018 18:43
CA-2015-148180,OFF-BI-10002982,10.896,2,0.2,0,DV-13045,Standard Class,delivered,5/8/2018 16:55,5/11/2018 19:06
CA-2016-137050,OFF-AR-10001547,3.536,2,0.2,14.5152,CK-12595,Second Class,delivered,7/8/2018 22:01,7/16/2018 15:38
CA-2015-137974,FUR-CH-10000665,528.43,5,0.3,7.1994,GT-14635,First Class,delivered,7/24/2018 17:25,8/3/2018 18:41
CA-2017-111738,OFF-PA-10000520,41.472,8,0.2,2.5641,JK-15640,Standard Class,delivered,4/17/2018 16:34,4/30/2018 23:02
CA-2017-128755,FUR-BO-10004015,287.976,3,0.2,6.2244,KL-16645,Standard Class,delivered,7/3/2018 14:15,7/11/2018 18:32
CA-2017-158036,OFF-ST-10004258,29.304,3,0.2,-36.1176,LH-16900,Standard Class,delivered,10/19/2017 18:43,10/26/2017 20:36
CA-2014-134677,OFF-AR-10003696,55.328,2,0.2,6.6352,GA-14725,Standard Class,delivered,7/27/2017 18:04,8/3/2017 19:32
CA-2015-110667,FUR-BO-10001811,1227.9984,6,0.32,259.5297,MY-17380,Standard Class,delivered,8/12/2018 20:27,8/15/2018 20:46
CA-2016-100041,OFF-BI-10001249,20.416,4,0.2,1.6704,DB-13060,Standard Class,delivered,11/27/2017 15:38,12/20/2017 15:14
CA-2017-109701,FUR-TA-10003473,1128.39,3,0,19.596,BM-11785,Same Day,delivered,1/6/2018 23:28,1/11/2018 18:28
CA-2017-103380,OFF-LA-10003190,4.608,2,0.2,5.4432,DB-13120,Standard Class,delivered,1/16/2018 16:10,2/20/2018 19:27
CA-2014-138317,TEC-PH-10001305,195.96,5,0.2,54.3936,PB-19150,Standard Class,delivered,7/21/2017 10:24,8/3/2017 17:46
CA-2015-162201,OFF-PA-10001534,15.552,3,0.2,52.3764,AR-10825,Standard Class,delivered,6/8/2017 10:49,6/23/2017 12:11
CA-2017-134845,TEC-AC-10000844,271.968,4,0.2,-3.8864,BV-11245,Standard Class,delivered,2/13/2018 17:49,3/5/2018 15:22
CA-2014-124023,FUR-CH-10000847,698.352,3,0.2,21.4452,RB-19360,First Class,delivered,4/2/2018 22:31,4/5/2018 0:26
CA-2017-131492,FUR-BO-10000468,77.728,2,0.2,47.0351,VD-21670,Second Class,delivered,5/21/2017 11:56,6/5/2017 16:24
CA-2017-164378,OFF-BI-10002799,46.62,9,0,6.8714,LE-16810,Second Class,delivered,4/5/2018 15:57,4/12/2018 18:49
CA-2015-136700,TEC-PH-10001557,537.544,7,0.2,8.7945,,,,,
CA-2014-108182,OFF-LA-10001934,14.62,2,0,72.975,MK-18160,Second Class,delivered,7/1/2018 17:20,7/6/2018 16:41
CA-2016-162383,OFF-FA-10004248,22.55,5,0,15.8376,JL-15505,Standard Class,delivered,3/1/2018 20:13,4/3/2018 21:08
CA-2017-166499,TEC-PH-10001944,583.8,5,0.2,6.2208,EP-13915,First Class,delivered,6/5/2017 0:11,6/14/2017 16:48
CA-2017-101308,TEC-PH-10002085,211.168,4,0.2,12.8744,SC-20050,Standard Class,delivered,6/22/2017 15:53,6/27/2017 12:32
CA-2014-113320,OFF-PA-10003441,12.96,2,0,336.635,GP-14740,Second Class,delivered,7/20/2018 10:22,7/25/2018 17:32
CA-2017-131016,OFF-AR-10004602,45.98,2,0,239.996,LL-16840,First Class,delivered,8/23/2017 13:46,8/30/2017 18:58
CA-2016-168557,TEC-PH-10002555,1294.75,5,0,3.7408,SC-20095,Standard Class,delivered,4/23/2018 17:55,5/4/2018 20:04
US-2016-157945,TEC-CO-10001449,1799.97,5,0.4,62.1544,MT-18070,Standard Class,delivered,11/21/2017 21:31,12/23/2017 16:13
CA-2017-165757,OFF-PA-10004285,10.688,2,0.2,54.7136,RB-19705,Standard Class,delivered,7/4/2017 14:07,7/17/2017 20:12
CA-2017-112536,TEC-PH-10000562,221.98,2,0,11.4741,AS-10285,Standard Class,delivered,3/16/2018 12:02,3/23/2018 19:52
CA-2014-114314,FUR-BO-10003966,341.96,2,0,8.694,LH-16900,Standard Class,delivered,7/13/2018 18:45,7/23/2018 20:32
CA-2015-125934,TEC-AC-10003614,34.77,3,0,37.236,BM-11650,Standard Class,delivered,12/27/2017 1:27,1/5/2018 17:10
US-2016-114622,OFF-LA-10003148,18.9,3,0,14.5728,CS-11950,First Class,delivered,2/22/2018 15:12,3/6/2018 17:27
CA-2017-165204,OFF-BI-10002133,102.72,3,0.2,-27.735,LH-16900,Second Class,delivered,6/29/2017 15:09,7/4/2017 15:25
CA-2017-167626,FUR-FU-10002813,40.48,2,0,19.775,MJ-17740,Standard Class,delivered,7/23/2018 22:42,8/8/2018 19:40
CA-2017-129707,OFF-BI-10004330,33.282,3,0.7,4.9815,GH-14485,Standard Class,delivered,11/20/2017 10:59,11/24/2017 19:48
CA-2014-169019,TEC-PH-10002807,118.65,5,0.4,18.0096,GG-14650,Standard Class,delivered,11/17/2017 10:24,11/28/2017 21:55
CA-2016-104969,OFF-LA-10001404,14.76,5,0.2,48.3336,RA-19885,Standard Class,delivered,4/29/2018 15:48,5/15/2018 23:03
CA-2017-124191,OFF-PA-10004911,37.52,4,0,3.753,Dl-13600,Second Class,delivered,7/21/2017 10:03,7/26/2017 21:13
CA-2016-162383,OFF-AP-10004233,207.144,3,0.1,13.3176,JL-15505,Standard Class,delivered,3/1/2018 20:13,4/3/2018 21:08
CA-2016-130400,OFF-AR-10002766,13.9,5,0,89.3142,BD-11320,Standard Class,delivered,7/30/2018 9:52,8/3/2018 14:37
CA-2017-127782,FUR-CH-10003199,266.352,3,0.2,5.6416,DK-12985,Standard Class,delivered,8/17/2018 13:09,8/24/2018 20:56
CA-2017-117156,TEC-PH-10003012,307.98,2,0,7.7832,CM-12385,Second Class,delivered,3/29/2018 14:02,4/26/2018 10:19
CA-2014-165540,OFF-AR-10001940,13.12,4,0,18.6624,DK-13225,Standard Class,delivered,2/6/2018 9:26,2/17/2018 11:51
CA-2017-115651,OFF-EN-10003286,16.56,2,0,117.432,PB-19105,First Class,delivered,11/12/2017 15:20,11/25/2017 16:09
CA-2017-147228,OFF-PA-10003441,38.88,6,0,311.9948,BN-11470,Standard Class,delivered,5/7/2018 18:23,5/16/2018 14:13
CA-2017-106180,OFF-PA-10003395,335.52,4,0.2,-2.9964,AT-10735,Standard Class,delivered,3/29/2018 22:46,4/9/2018 23:52
CA-2017-112725,TEC-CO-10003236,959.984,2,0.2,4.1988,RA-19885,Standard Class,delivered,7/26/2018 22:05,8/7/2018 23:36
CA-2016-135776,OFF-BI-10002982,4.086,2,0.7,3.7408,PO-19180,Standard Class,delivered,3/20/2018 0:57,3/31/2018 14:48
CA-2015-150770,OFF-AR-10004010,55.984,2,0.2,2.8782,ES-14080,First Class,delivered,2/15/2018 12:03,2/27/2018 18:46
CA-2016-127250,OFF-PA-10002947,10.688,2,0.2,2.5056,AR-10510,Standard Class,delivered,3/4/2018 2:25,4/6/2018 19:24
CA-2017-118136,OFF-EN-10003845,8.856,3,0.2,9.352,CK-12595,First Class,delivered,7/24/2017 16:14,7/28/2017 18:15
CA-2016-159737,OFF-LA-10003190,6.912,3,0.2,10.465,JS-15940,Standard Class,delivered,3/18/2018 18:52,4/26/2018 16:48
CA-2017-104731,OFF-PA-10002986,26.72,5,0.2,4.752,BN-11470,Standard Class,delivered,9/17/2017 22:44,9/26/2017 18:33
US-2017-107384,OFF-PA-10001593,33.488,7,0.2,54.0876,DO-13435,Standard Class,delivered,4/25/2017 15:41,5/19/2017 12:26
US-2017-163790,OFF-PA-10000528,10.56,2,0,11.704,NG-18430,Second Class,delivered,8/23/2018 10:30,8/29/2018 20:17
CA-2017-118640,OFF-ST-10001932,386.34,2,0,14.3856,JS-15940,Standard Class,delivered,2/16/2018 18:35,3/6/2018 23:07
CA-2015-129112,OFF-BI-10003727,33.44,10,0.2,456.588,CG-12520,First Class,delivered,8/7/2018 10:11,8/14/2018 22:58
CA-2017-132738,FUR-FU-10002759,39.96,2,0,3.8775,XP-21865,First Class,delivered,6/15/2017 21:23,7/1/2017 12:57
CA-2016-116526,OFF-BI-10000545,1217.568,2,0.2,25.172,AG-10495,Standard Class,delivered,5/19/2018 21:01,5/24/2018 19:41
CA-2017-132185,OFF-ST-10004950,15.51,1,0,3.7128,LH-17020,Standard Class,delivered,6/8/2017 14:04,6/19/2017 15:51
CA-2017-159604,TEC-PH-10003171,89.9,2,0,4.9608,JF-15415,First Class,delivered,12/20/2017 19:27,12/28/2017 19:49
US-2017-147221,OFF-AR-10000614,14.28,4,0,7.56,CW-11905,Second Class,unavailable,12/4/2017 23:10,
CA-2016-168893,OFF-AR-10000034,12.72,3,0,18.447,BP-11185,Second Class,delivered,7/2/2018 21:47,7/10/2018 20:32
CA-2016-154767,OFF-LA-10003766,15.75,5,0,23.7684,DV-13465,Second Class,delivered,10/4/2016 13:15,10/17/2016 11:25
CA-2016-130778,OFF-AR-10001725,70.95,3,0,131.9868,MS-17830,Standard Class,delivered,12/4/2017 13:33,12/12/2017 22:28
CA-2014-118276,OFF-BI-10002794,65.568,2,0.2,39.5868,KB-16240,Standard Class,delivered,4/9/2018 19:23,4/16/2018 23:11
CA-2016-112109,TEC-AC-10004171,299.97,3,0,11.151,AS-10135,Standard Class,delivered,8/27/2017 18:35,9/6/2017 19:29
CA-2016-107216,TEC-AC-10003628,89.97,3,0,16.7875,SA-20830,First Class,delivered,9/29/2017 14:44,9/30/2017 15:13
CA-2017-100013,TEC-AC-10004761,31.86,2,0,-6.03,GG-14650,Standard Class,delivered,1/22/2018 11:39,1/29/2018 18:41
US-2016-162859,OFF-ST-10000885,67.15,5,0,1.7487,PS-18970,Standard Class,delivered,12/27/2017 9:08,1/10/2018 17:19
CA-2015-138674,OFF-BI-10004209,7.236,3,0.7,29.692,DJ-13630,First Class,delivered,5/4/2018 20:40,5/28/2018 17:51
CA-2014-146969,OFF-FA-10002988,4.824,3,0.2,13.0112,BP-11185,Standard Class,delivered,8/30/2017 1:51,9/4/2017 14:32
CA-2017-129021,OFF-PA-10002222,91.36,5,0.2,8.352,RD-19810,Second Class,delivered,10/3/2017 12:57,10/18/2017 20:11
US-2017-119816,OFF-AP-10004487,130.112,2,0.2,45.954,EG-13900,Second Class,delivered,3/1/2018 22:30,3/21/2018 18:11
CA-2015-113173,TEC-PH-10003505,74.24,1,0.2,-2.3136,MG-18145,Second Class,delivered,8/20/2017 14:51,9/1/2017 0:23
CA-2016-166240,FUR-FU-10000076,159.84,10,0.2,3.2872,LS-17245,Standard Class,delivered,5/17/2018 14:28,6/6/2018 15:22
CA-2014-141726,OFF-BI-10004728,2.892,2,0.7,55.764,GK-14620,First Class,delivered,8/6/2018 22:12,8/21/2018 23:21
US-2017-166324,OFF-PA-10002250,9.392,2,0.2,6.255,CW-11905,First Class,delivered,8/3/2018 14:08,8/7/2018 23:18
US-2014-111171,OFF-PA-10003823,123.92,4,0,-7.7247,FM-14380,Standard Class,delivered,12/4/2017 17:42,12/15/2017 23:42
CA-2015-128083,OFF-SU-10000898,55.6,5,0.2,7.992,PF-19165,Standard Class,delivered,1/29/2018 16:51,2/4/2018 11:02
CA-2014-137092,TEC-AC-10003832,617.976,3,0.2,39.8886,HP-14815,Second Class,delivered,7/20/2018 15:59,7/26/2018 19:12
US-2016-123610,OFF-BI-10001679,21.312,3,0.2,1906.485,ES-14020,Standard Class,delivered,7/12/2017 22:26,7/24/2017 18:51
CA-2017-164959,TEC-AC-10002335,209.94,6,0,3.596,EB-13870,Standard Class,delivered,3/27/2018 10:35,4/13/2018 11:51
CA-2015-130792,OFF-BI-10003527,5083.96,5,0.2,14.904,SC-20725,Standard Class,delivered,1/22/2018 15:24,1/29/2018 21:49
CA-2016-107216,TEC-PH-10003171,35.96,1,0.2,3.9248,SA-20830,First Class,delivered,9/29/2017 14:44,9/30/2017 15:13
CA-2017-158106,OFF-LA-10000414,31.05,3,0,96.416,KH-16510,Standard Class,delivered,1/14/2018 22:48,1/30/2018 18:45
CA-2014-166086,FUR-FU-10002107,8.92,4,0,29.9808,KH-16510,Standard Class,delivered,9/16/2017 14:55,10/14/2017 14:00
CA-2016-114601,OFF-BI-10004593,209.6,4,0,10.881,AB-10060,Standard Class,delivered,8/10/2018 11:48,8/28/2018 13:18
CA-2014-138737,OFF-AP-10003860,111.04,4,0,-70.49,SF-20200,First Class,delivered,4/19/2018 12:43,4/30/2018 19:58
CA-2017-106943,OFF-AP-10003281,36.27,3,0,3.475,SF-20065,Standard Class,delivered,3/20/2017 0:36,3/31/2017 18:15
CA-2017-135279,FUR-BO-10004218,493.43,5,0.3,77.22,EH-13945,First Class,delivered,12/6/2017 13:07,12/18/2017 21:09
CA-2017-122490,TEC-PH-10002185,11.12,2,0.2,5.373,EB-13705,Standard Class,delivered,5/16/2018 12:26,5/29/2018 11:03
CA-2015-165057,TEC-MA-10003176,686.4,2,0.2,31.0992,AJ-10780,Standard Class,delivered,5/11/2018 14:29,5/15/2018 13:29
CA-2015-165624,OFF-BI-10002003,15.92,5,0.2,5.4124,SC-20305,Standard Class,delivered,1/15/2018 20:35,1/22/2018 18:52
CA-2017-122770,FUR-FU-10000023,70.68,12,0,-71.3958,RL-19615,Standard Class,delivered,10/12/2017 16:16,10/19/2017 16:16
CA-2014-113257,OFF-ST-10002756,541.24,4,0,-13.3936,AG-10525,Second Class,delivered,4/19/2018 13:38,5/4/2018 21:51
CA-2017-103380,TEC-MA-10002694,101.994,2,0.7,-32.985,DB-13120,Standard Class,delivered,1/16/2018 16:10,2/20/2018 19:27
CA-2014-140032,OFF-BI-10002429,18.264,2,0.7,-34.758,DV-13045,Standard Class,delivered,1/10/2018 13:41,1/18/2018 16:05
CA-2016-112739,OFF-BI-10003684,21.99,5,0.8,-153.2024,SP-20650,Second Class,delivered,5/4/2017 9:02,5/9/2017 15:34
CA-2016-163776,OFF-SU-10003505,185.376,2,0.2,225.6,CW-11905,Standard Class,delivered,1/17/2018 15:07,1/20/2018 13:12
CA-2017-112004,OFF-AP-10002534,58.924,1,0.8,9.534,BB-10990,First Class,delivered,11/14/2017 18:14,12/4/2017 15:49
CA-2017-139304,TEC-MA-10004626,480,4,0,92.5056,EM-14095,Standard Class,unavailable,5/6/2017 14:18,
US-2014-141215,OFF-ST-10000615,34.05,3,0,86.3892,DW-13480,Standard Class,delivered,8/9/2017 10:48,8/17/2017 17:52
CA-2015-132136,OFF-PA-10000659,192.72,11,0,-0.6265,SF-20065,Standard Class,delivered,5/23/2018 10:07,5/25/2018 19:08
CA-2014-143336,TEC-AC-10000736,239.97,3,0,1.3986,GH-14485,Second Class,delivered,3/15/2018 20:23,3/29/2018 19:22
CA-2016-131289,TEC-AC-10003038,50.12,7,0.2,4.485,BP-11095,Standard Class,delivered,1/7/2018 16:12,1/26/2018 17:48
CA-2017-121615,TEC-PH-10004071,15.984,2,0.2,-4.5696,MK-17905,Standard Class,delivered,8/20/2018 20:31,8/27/2018 17:30
CA-2017-116715,OFF-PA-10001667,14.352,3,0.2,-2.2896,FM-14380,First Class,delivered,7/24/2018 18:52,7/30/2018 22:12
CA-2017-166093,OFF-BI-10001982,6.528,4,0.7,-16.6848,XP-21865,Standard Class,delivered,10/24/2017 19:28,10/30/2017 20:34
CA-2016-101672,OFF-BI-10004141,2.862,3,0.7,0,KW-16435,Standard Class,delivered,6/1/2018 13:42,6/18/2018 18:18
CA-2014-126480,OFF-BI-10002103,20.856,8,0.7,107.0388,TW-21025,Standard Class,delivered,1/30/2018 23:42,2/23/2018 22:08
CA-2014-100895,OFF-ST-10002574,276.28,2,0,751.7601,CC-12670,Standard Class,delivered,3/6/2018 10:19,3/21/2018 1:28
CA-2017-108931,FUR-FU-10003394,629.64,9,0,30.445,AB-10060,Standard Class,delivered,4/18/2017 16:34,5/5/2017 18:29
US-2014-127635,OFF-AP-10003057,1927.59,7,0,267.6672,AG-10495,Second Class,delivered,4/18/2018 15:24,5/3/2018 17:29
US-2014-166310,FUR-CH-10001146,121.78,2,0,41.934,CV-12805,First Class,delivered,8/20/2018 12:23,8/27/2018 21:13
CA-2014-119466,FUR-CH-10003973,2676.672,9,0.2,43.6842,BS-11590,Standard Class,delivered,7/31/2018 11:11,8/3/2018 12:46
CA-2014-163468,FUR-TA-10001307,489.23,2,0.3,3.0498,BW-11110,First Class,shipped,11/15/2017 0:03,
CA-2017-128734,FUR-FU-10004071,312.03,3,0,10.35,CB-12025,Standard Class,delivered,5/17/2018 16:47,5/25/2018 16:43
CA-2016-137050,OFF-ST-10001505,17.94,3,0,18.0096,CK-12595,Second Class,delivered,7/8/2018 22:01,7/16/2018 15:38
CA-2017-108539,TEC-PH-10004614,165.6,3,0.2,148.491,AJ-10780,Second Class,delivered,5/4/2017 15:27,5/11/2017 14:29
CA-2016-156251,OFF-PA-10004911,37.52,4,0,11.7782,DS-13030,Second Class,delivered,8/18/2017 15:43,9/19/2017 17:32
US-2017-132444,TEC-PH-10003601,494.97,3,0,-12.8256,HP-14815,First Class,delivered,7/2/2017 13:17,7/18/2017 17:57
CA-2014-169649,OFF-LA-10004545,25.06,2,0,6.7048,DS-13180,Standard Class,delivered,11/24/2017 19:28,12/11/2017 19:48
CA-2016-121223,FUR-FU-10001379,32.064,3,0.6,-38.2158,SJ-20500,Second Class,delivered,9/20/2017 15:26,10/3/2017 23:18
CA-2017-100811,OFF-PA-10001846,18.496,4,0.2,3.6288,GT-14710,First Class,delivered,2/3/2017 18:43,2/20/2017 12:53
CA-2017-127922,FUR-CH-10000422,191.079,3,0.3,14.0438,AT-10735,Standard Class,delivered,12/6/2017 14:37,12/9/2017 15:17
CA-2014-152618,OFF-PA-10004621,10.368,2,0.2,33.777,SF-20965,First Class,delivered,1/20/2017 19:18,1/30/2017 11:51
CA-2017-121300,OFF-LA-10001474,30.53,1,0,6.6976,JR-16210,Same Day,delivered,1/25/2018 22:10,2/16/2018 12:29
CA-2017-167080,OFF-PA-10001950,75.06,9,0,84.0512,FH-14365,Standard Class,delivered,1/27/2017 12:10,2/15/2017 18:45
CA-2015-137603,TEC-PH-10001552,66.976,7,0.2,10.3071,KB-16600,Standard Class,delivered,2/5/2018 14:39,2/14/2018 21:09
CA-2017-136007,OFF-PA-10003790,182.72,8,0,15.5961,AH-10210,Standard Class,delivered,9/1/2017 16:11,10/2/2017 17:23
CA-2015-122406,OFF-LA-10002475,21.93,3,0,-32.3838,CW-11905,Second Class,delivered,6/25/2017 13:11,7/1/2017 7:36
US-2015-109015,TEC-AC-10000303,95.976,3,0.2,-2.97,EB-13840,Standard Class,delivered,1/25/2018 15:09,2/9/2018 21:08
CA-2017-160962,TEC-PH-10000127,143.928,9,0.2,1.7248,JH-15985,Standard Class,delivered,11/19/2017 14:03,11/24/2017 20:24
CA-2017-159884,OFF-BI-10004364,3.564,2,0.7,107.082,BD-11320,Standard Class,shipped,7/16/2017 13:08,
CA-2014-121286,OFF-LA-10002195,4.928,2,0.2,-20.4352,PF-19165,Second Class,delivered,11/24/2017 13:41,12/12/2017 23:34
CA-2017-103611,OFF-ST-10001490,856.656,6,0.2,-131.7168,CD-11980,First Class,delivered,6/24/2018 20:26,6/30/2018 16:36
CA-2015-113971,OFF-BI-10002852,13.184,4,0.8,26.824,GG-14650,Standard Class,delivered,7/19/2018 20:19,7/26/2018 1:42
CA-2017-139304,OFF-AP-10000390,48.784,4,0.8,-27.792,EM-14095,Standard Class,unavailable,5/6/2017 14:18,
CA-2016-169887,OFF-PA-10004327,76.64,2,0.2,46.1968,LS-17245,Same Day,delivered,4/17/2017 21:38,5/15/2017 8:17
CA-2015-145352,OFF-BI-10002353,18.528,6,0.8,57.5928,JK-15640,Standard Class,delivered,8/23/2018 14:56,8/30/2018 15:06
US-2016-146570,FUR-FU-10003192,177.68,2,0,19.755,BM-11785,Standard Class,delivered,8/26/2017 10:48,9/15/2017 19:22
CA-2014-166884,TEC-AC-10000736,159.98,2,0,2.6028,JD-16060,Second Class,delivered,6/27/2018 11:16,6/29/2018 17:39
CA-2016-124527,TEC-PH-10003095,52.68,3,0.2,-3.81,AD-10180,First Class,delivered,5/3/2017 18:26,5/11/2017 10:27
CA-2016-151498,FUR-FU-10002885,11.568,3,0.2,-2.6784,MS-17980,First Class,delivered,11/24/2017 19:29,12/4/2017 15:55
CA-2014-106719,OFF-BI-10001525,4.572,4,0.7,-538.446,SH-19975,Same Day,delivered,7/15/2017 14:31,7/28/2017 18:32
CA-2016-154018,OFF-BI-10000546,1.728,3,0.8,25.792,TP-21130,Standard Class,delivered,5/15/2018 20:24,6/4/2018 14:42
CA-2015-149748,FUR-TA-10004256,626.1,3,0.5,-113.282,RC-19825,Second Class,delivered,10/19/2017 21:47,10/27/2017 18:18
CA-2015-157028,OFF-AR-10002067,99.2,5,0,-45.294,JE-16165,Standard Class,delivered,3/14/2018 10:42,3/19/2018 23:15
CA-2016-169922,FUR-TA-10000688,609.98,4,0.3,17.9982,MK-18160,Standard Class,delivered,7/30/2017 13:33,8/4/2017 22:40
US-2016-100405,FUR-TA-10002530,211.372,2,0.3,22.9885,DW-13480,Second Class,delivered,11/14/2017 22:36,11/27/2017 11:51
CA-2017-162481,TEC-PH-10001061,239.976,3,0.2,10.8558,KH-16510,Standard Class,delivered,3/9/2018 13:50,3/20/2018 15:54
CA-2016-131065,FUR-FU-10001057,99.95,5,0,4.3524,AA-10480,Second Class,delivered,7/27/2017 8:45,8/3/2017 18:33
CA-2016-116540,TEC-AC-10002331,29.34,3,0,3.96,CB-12025,Same Day,delivered,11/28/2017 15:05,12/2/2017 0:32
CA-2015-155054,FUR-FU-10003724,16.74,2,0,209.979,RP-19390,Standard Class,unavailable,11/23/2017 23:03,
CA-2016-138520,OFF-PA-10000528,12.672,3,0.2,53.261,CC-12145,Standard Class,delivered,9/20/2017 11:35,10/18/2017 19:32
CA-2017-113705,TEC-AC-10001908,1119.888,14,0.2,16.998,ES-14080,Second Class,delivered,10/13/2017 7:54,10/24/2017 18:00
CA-2015-149846,OFF-AR-10003903,204.85,5,0,7.052,AA-10480,Standard Class,delivered,3/30/2018 21:57,4/12/2018 22:22
CA-2017-109757,TEC-PH-10004908,135.984,2,0.2,31.374,JL-15505,Second Class,delivered,5/6/2018 11:23,5/15/2018 21:17
CA-2015-110247,OFF-AR-10001940,16.4,5,0,-1.8126,TD-20995,Standard Class,delivered,6/8/2017 21:32,6/23/2017 10:57
CA-2014-133389,OFF-BI-10002026,92.96,2,0.2,-3.465,CR-12730,Same Day,delivered,6/15/2017 15:56,6/26/2017 15:04
CA-2015-129042,OFF-SU-10003936,7.632,3,0.2,-251.9874,RC-19960,Standard Class,delivered,8/24/2017 2:38,8/28/2017 13:19
US-2014-119137,OFF-BI-10002813,4.158,7,0.7,-47.8716,AS-10285,Standard Class,delivered,3/6/2017 21:15,3/28/2017 13:20
US-2014-104759,TEC-MA-10003337,179.991,3,0.7,80.7912,LP-17080,Standard Class,delivered,3/7/2018 19:20,4/4/2018 14:13
CA-2014-150798,FUR-CH-10001545,239.358,3,0.3,3.285,BW-11110,Second Class,delivered,10/3/2017 13:20,10/16/2017 22:03
CA-2017-161592,OFF-PA-10000062,164.88,3,0,9.3312,KB-16315,Standard Class,delivered,8/20/2017 9:23,8/25/2017 17:51
CA-2015-146696,OFF-SU-10001574,10.95,3,0,6.15,SM-20005,Standard Class,delivered,4/3/2018 11:37,4/11/2018 21:17
US-2016-132423,OFF-PA-10001972,19.44,3,0,3.6322,MJ-17740,Standard Class,delivered,3/8/2017 15:00,3/16/2017 17:48
CA-2015-111339,OFF-BI-10000201,12.3,5,0,-249.3216,FA-14230,First Class,delivered,6/4/2018 19:02,6/6/2018 17:46
US-2016-165505,OFF-AP-10003278,13.97,1,0,7.6154,GG-14650,Standard Class,delivered,9/4/2017 16:39,9/20/2017 19:48
CA-2016-118101,FUR-TA-10002903,934.956,6,0.4,1.962,BM-11650,Same Day,canceled,2/9/2018 17:36,
CA-2014-101427,TEC-AC-10001013,46.864,2,0.2,2.891,CK-12205,Standard Class,delivered,7/27/2017 8:46,8/8/2017 18:58
CA-2014-145317,OFF-ST-10000918,26.16,3,0.2,16.291,BH-11710,Standard Class,delivered,8/24/2018 16:01,8/29/2018 13:04
CA-2015-112522,OFF-AR-10001419,23.128,7,0.2,-7.7728,NB-18655,Standard Class,delivered,1/26/2018 16:34,2/1/2018 16:35
CA-2017-133102,OFF-AP-10003266,59.24,5,0.2,3.852,PO-18850,Standard Class,delivered,12/26/2017 11:36,1/4/2018 16:15
CA-2015-157343,FUR-BO-10000468,155.456,4,0.2,5.775,TR-21325,Standard Class,delivered,3/11/2018 18:36,3/28/2018 1:52
CA-2017-125472,OFF-PA-10004610,8.56,2,0,-7.2,CS-12130,First Class,delivered,4/13/2018 12:02,5/15/2018 13:19
